CDF,DateSolde,Solde
79102,2020-04-14,-1424389.16
79110,2020-04-14,-485067.76
79112,2020-04-14,-442139.82
79113,2020-04-14,-249760.85
79301,2020-04-14,-738797.69
79302,2020-04-14,-1082949.45
79314,2020-04-14,-570194.93
79315,2020-04-14,-404333.38
79316,2020-04-14,-23856.7
79318,2020-04-14,-437501.83
79319,2020-04-14,-95172.22
79320,2020-04-14,-759447.98
79322,2020-04-14,-363447.9
79323,2020-04-14,-342667.74
79324,2020-04-14,-454197.97
79327,2020-04-14,-347101.5
79330,2020-04-14,-302254.89
79331,2020-04-14,-1592430.21
79332,2020-04-14,-542691.86
79333,2020-04-14,-338664.95
79334,2020-04-14,-276355.57
79337,2020-04-14,-312007.43
79339,2020-04-14,-786056.82
79345,2020-04-14,-228477.68
79349,2020-04-14,-134878.03
79350,2020-04-14,-582567.61
79351,2020-04-14,-724248.02
79352,2020-04-14,-454090.47
79353,2020-04-14,-466527.88
79354,2020-04-14,-262289.55
79355,2020-04-14,-278549.47
79357,2020-04-14,-527317.75
79359,2020-04-14,-254680.48
79361,2020-04-14,-393706.35
79364,2020-04-14,-541976.84
79365,2020-04-14,-115222.41
79368,2020-04-14,-1299863.21
79369,2020-04-14,-234818.58
79371,2020-04-14,-968229.26
79372,2020-04-14,-496889.78
79374,2020-04-14,-563109.69
79375,2020-04-14,-553763.78
79401,2020-04-14,-508451.59
79411,2020-04-14,-893634.83
79412,2020-04-14,-420074.12
79413,2020-04-14,-536099.89
79415,2020-04-14,-371254.14
79416,2020-04-14,-779203.49
79417,2020-04-14,-217687.51
79418,2020-04-14,-102452.11
79419,2020-04-14,-499767.34
79420,2020-04-14,-562822.09
79421,2020-04-14,-419191.79
79422,2020-04-14,-377881.3
79423,2020-04-14,-246196.06
79424,2020-04-14,-179707.01
79425,2020-04-14,-534366.24
79426,2020-04-14,-288299.0
79427,2020-04-14,-750747.98
79429,2020-04-14,-610725.51
79430,2020-04-14,-533325.42
79431,2020-04-14,-1008635.37
79432,2020-04-14,-487724.32
79433,2020-04-14,-43695.56
79434,2020-04-14,-372782.38
79435,2020-04-14,-333547.79
79436,2020-04-14,-219142.07
79437,2020-04-14,-446766.44
79438,2020-04-14,-220422.52
79439,2020-04-14,-266319.62
79440,2020-04-14,-1066181.04
79441,2020-04-14,-626644.62
79442,2020-04-14,-472356.84
79443,2020-04-14,-218212.72
79444,2020-04-14,-578019.9
79445,2020-04-14,-402111.14
79446,2020-04-14,-585367.46
79447,2020-04-14,-272620.93
79448,2020-04-14,-1268208.42
79449,2020-04-14,-399245.73
79450,2020-04-14,-726945.84
79451,2020-04-14,-843967.8
79452,2020-04-14,-638178.82
79453,2020-04-14,-316814.43
79455,2020-04-14,-857674.57
79456,2020-04-14,-276862.56
79457,2020-04-14,-438695.35
79458,2020-04-14,-636642.15
79459,2020-04-14,-730358.61
79460,2020-04-14,-641761.74
79463,2020-04-14,-676334.41
79464,2020-04-14,-93322.02
79465,2020-04-14,-74181.62
79466,2020-04-14,-342436.95
79467,2020-04-14,-212718.92
79468,2020-04-14,-523421.27
79469,2020-04-14,-171624.95
79470,2020-04-14,-324584.92
79472,2020-04-14,-33.0
79474,2020-04-14,-37439.8
79477,2020-04-14,-467583.76
79479,2020-04-14,-186768.13
79480,2020-04-14,-766225.4
79483,2020-04-14,-5176280.83
79484,2020-04-14,-155521.56
79486,2020-04-14,-277433.55
79487,2020-04-14,-301029.55
79488,2020-04-14,-280658.42
79489,2020-04-14,-365451.81
79491,2020-04-14,-373401.36
79494,2020-04-14,-572288.77
79496,2020-04-14,-181573.11
79497,2020-04-14,-904178.66
79498,2020-04-14,-977494.18
79501,2020-04-14,-2020087.58
79502,2020-04-14,-385922.79
79601,2020-04-14,-1124646.46
79701,2020-04-14,-682801.89
81001,2020-04-14,-1739098.18
81002,2020-04-14,-1677793.86
81003,2020-04-14,-2350606.29
81004,2020-04-14,-501766.9
81005,2020-04-14,-523002.86
81006,2020-04-14,-401556.83
81007,2020-04-14,-420970.01
81008,2020-04-14,-706596.42
81009,2020-04-14,-736339.03
81010,2020-04-14,-640424.63
81011,2020-04-14,-515872.03
81012,2020-04-14,-252713.98
81013,2020-04-14,-380097.34
81014,2020-04-14,-368785.6
81015,2020-04-14,-90627.3
81016,2020-04-14,-684208.63
81017,2020-04-14,-354550.46
81018,2020-04-14,-864465.61
81019,2020-04-14,-1893373.94
81020,2020-04-14,-639378.79
81021,2020-04-14,-629517.5
81022,2020-04-14,-47642.16
81024,2020-04-14,-1057178.23
81025,2020-04-14,-582527.81
81026,2020-04-14,-742026.99
81030,2020-04-14,-253081.46
81031,2020-04-14,-478739.06
81033,2020-04-14,-409632.74
81038,2020-04-14,-226286.14
81039,2020-04-14,-197472.55
81041,2020-04-14,-522106.24
81042,2020-04-14,-1098666.4
81043,2020-04-14,-950149.78
81044,2020-04-14,-670985.8
81501,2020-04-14,-754721.65
81502,2020-04-14,-337896.41
81504,2020-04-14,-688662.18
81505,2020-04-14,-516306.84
81506,2020-04-14,-950801.78
81507,2020-04-14,-996081.03
81508,2020-04-14,-421856.86
81509,2020-04-14,-591761.88
81510,2020-04-14,-256300.28
81511,2020-04-14,-534305.84
81512,2020-04-14,-863582.03
81515,2020-04-14,-1033205.35
81516,2020-04-14,-877094.01
81519,2020-04-14,-918183.7
81520,2020-04-14,-292286.69
81521,2020-04-14,-1078803.46
81522,2020-04-14,-778649.75
81523,2020-04-14,-173984.0
81524,2020-04-14,-712173.44
82101,2020-04-14,-398825.76
82102,2020-04-14,-1648524.54
82103,2020-04-14,-1058724.23
82201,2020-04-14,-948095.07
82501,2020-04-14,-1484464.81
82502,2020-04-14,-394932.37
82503,2020-04-14,-611204.23
82504,2020-04-14,-248745.24
82505,2020-04-14,-1600233.52
82506,2020-04-14,-281127.16
82507,2020-04-14,-1010142.14
82508,2020-04-14,-221966.0
82509,2020-04-14,-732570.21
82510,2020-04-14,-156236.6
82511,2020-04-14,-950071.97
82601,2020-04-14,-759279.66
1001,2020-04-09,-967955.39
1002,2020-04-09,-722511.82
1003,2020-04-09,-873587.18
1004,2020-04-09,-704800.11
1005,2020-04-09,-552833.77
1006,2020-04-09,-408115.73
1007,2020-04-09,-1502524.67
1008,2020-04-09,-1040305.26
1009,2020-04-09,-195053.86
1010,2020-04-09,-928325.41
1011,2020-04-09,-164268.85
1012,2020-04-09,-698384.16
1013,2020-04-09,-259941.51
1014,2020-04-09,-960439.47
1015,2020-04-09,-651385.82
1016,2020-04-09,-424677.63
1018,2020-04-09,-1259512.29
1019,2020-04-09,-639888.69
1023,2020-04-09,-327275.17
1024,2020-04-09,-1828186.5
1025,2020-04-09,-1535018.9
1026,2020-04-09,-586758.37
1027,2020-04-09,-397928.07
1029,2020-04-09,-138987.36
1030,2020-04-09,-390460.91
1031,2020-04-09,-260290.89
1101,2020-04-09,-1467537.3
1102,2020-04-09,-471688.08
1201,2020-04-09,-585886.12
1301,2020-04-09,-1101881.09
1501,2020-04-09,-952330.99
2101,2020-04-09,-773987.08
2102,2020-04-09,-1237815.02
2103,2020-04-09,-937066.37
2201,2020-04-09,-3282491.86
2202,2020-04-09,-361062.35
2203,2020-04-09,-478692.87
2204,2020-04-09,-1205352.58
2205,2020-04-09,-503322.97
2801,2020-04-09,-704381.9
2802,2020-04-09,-505095.79
3201,2020-04-09,-1456096.53
4101,2020-04-09,-255511.61
4102,2020-04-09,-422544.63
4701,2020-04-09,-776968.5
5001,2020-04-09,-557097.57
5002,2020-04-09,-370295.89
5003,2020-04-09,-102461.79
5004,2020-04-09,-193165.83
5501,2020-04-09,-325518.36
5701,2020-04-09,-832175.2
6101,2020-04-09,-418555.91
7001,2020-04-09,-542728.37
9001,2020-04-09,-1638309.04
9002,2020-04-09,-144337.93
9003,2020-04-09,-770691.72
9004,2020-04-09,-1095775.93
9005,2020-04-09,-532523.15
9007,2020-04-09,-1261654.24
9008,2020-04-09,-87556.1
9501,2020-04-09,-1393734.55
9502,2020-04-09,-1541454.42
9601,2020-04-09,-364506.38
10101,2020-04-09,-482669.33
10102,2020-04-09,-1294056.39
10103,2020-04-09,-51182.53
10401,2020-04-09,-109392.27
11001,2020-04-09,-1061559.71
11002,2020-04-09,-714529.34
12101,2020-04-09,-1286648.92
12102,2020-04-09,-218310.82
12201,2020-04-09,-455063.71
13001,2020-04-09,-5305018.61
15001,2020-04-09,-511530.13
15002,2020-04-09,-335575.0
17001,2020-04-09,-540255.89
17002,2020-04-09,-509208.44
17003,2020-04-09,-742253.19
17004,2020-04-09,-716058.07
17005,2020-04-09,-788936.97
17006,2020-04-09,-442520.31
17007,2020-04-09,-566943.29
17008,2020-04-09,-789179.89
17009,2020-04-09,-308094.64
17010,2020-04-09,-880790.55
17011,2020-04-09,-941354.3
17012,2020-04-09,-252207.47
17013,2020-04-09,-70738.24
17014,2020-04-09,-298220.98
17015,2020-04-09,-977482.9
17601,2020-04-09,-562724.01
17701,2020-04-09,-116455.16
17901,2020-04-09,-620059.7
18601,2020-04-09,-628390.04
19001,2020-04-09,-1062191.85
19002,2020-04-09,-332131.37
19003,2020-04-09,-258733.69
19501,2020-04-09,-2114841.33
20101,2020-04-09,-309870.27
20102,2020-04-09,-494208.04
21001,2020-04-09,-1454015.43
21002,2020-04-09,-608105.22
21801,2020-04-09,-1757006.79
24001,2020-04-09,-365202.34
24002,2020-04-09,-657611.3
26001,2020-04-09,-3943079.42
27001,2020-04-09,-2137468.44
27003,2020-04-09,-82873.78
27004,2020-04-09,-305578.68
27005,2020-04-09,-327093.12
27006,2020-04-09,-520415.89
27007,2020-04-09,-978138.63
27009,2020-04-09,-729462.67
27010,2020-04-09,-486759.22
27011,2020-04-09,-134492.3
27012,2020-04-09,-219041.99
27013,2020-04-09,-448604.26
27014,2020-04-09,-134260.84
27015,2020-04-09,-493176.15
27016,2020-04-09,-246235.64
27017,2020-04-09,-334897.31
27018,2020-04-09,-130130.91
27019,2020-04-09,-362724.67
27020,2020-04-09,-322268.98
27021,2020-04-09,-365546.44
27022,2020-04-09,-331291.49
27023,2020-04-09,-40237.49
27025,2020-04-09,-738324.09
27026,2020-04-09,-753638.73
27028,2020-04-09,-298730.62
27029,2020-04-09,-115641.94
27030,2020-04-09,-118821.67
27031,2020-04-09,-270081.15
27032,2020-04-09,-94766.44
27033,2020-04-09,-233082.26
27035,2020-04-09,-560688.37
27036,2020-04-09,-171574.89
27037,2020-04-09,-239919.95
27038,2020-04-09,-1083172.14
28101,2020-04-09,-170636.26
28102,2020-04-09,-277882.95
28103,2020-04-09,-835334.36
32001,2020-04-09,-1138794.6
32002,2020-04-09,-272514.77
33001,2020-04-09,-1186902.01
33002,2020-04-09,-344613.77
33003,2020-04-09,-564440.3
33004,2020-04-09,-256777.03
33005,2020-04-09,-555411.54
33006,2020-04-09,-846916.76
33007,2020-04-09,-185938.81
33008,2020-04-09,-407419.71
33009,2020-04-09,-171284.24
33010,2020-04-09,-184593.29
33011,2020-04-09,-495925.47
33012,2020-04-09,-210744.85
33013,2020-04-09,-431823.7
33014,2020-04-09,-408682.05
33201,2020-04-09,-227915.66
33601,2020-04-09,-897918.53
34101,2020-04-09,-481937.03
34601,2020-04-09,-801086.56
34602,2020-04-09,-172601.86
34901,2020-04-09,-1266271.8
34902,2020-04-09,-160877.26
35301,2020-04-09,-524502.47
36001,2020-04-09,-610732.32
36002,2020-04-09,-144825.36
36501,2020-04-09,-75889.79
37401,2020-04-09,-140117.97
38001,2020-04-09,-776591.44
38002,2020-04-09,-1431615.35
38801,2020-04-09,-579036.33
39101,2020-04-09,-729270.7
40001,2020-04-09,-2078461.47
40002,2020-04-09,-656881.13
40003,2020-04-09,-1034107.18
40004,2020-04-09,-214729.43
40007,2020-04-09,-1059248.12
40009,2020-04-09,-462204.17
40010,2020-04-09,-202640.69
40501,2020-04-09,-507435.46
41101,2020-04-09,-483619.69
41102,2020-04-09,-189257.16
42001,2020-04-09,-689661.4
42501,2020-04-09,-894745.2
42502,2020-04-09,-722899.26
43001,2020-04-09,-536414.38
43002,2020-04-09,-1308868.13
43003,2020-04-09,-723533.2
43004,2020-04-09,-791070.76
43005,2020-04-09,-1991241.14
43006,2020-04-09,-804353.77
43007,2020-04-09,-1858852.86
45001,2020-04-09,-389998.65
45002,2020-04-09,-674192.38
45003,2020-04-09,-238034.22
45004,2020-04-09,-1216856.31
45005,2020-04-09,-834142.4
45006,2020-04-09,-362961.12
45007,2020-04-09,-377028.52
45008,2020-04-09,-409486.11
45009,2020-04-09,-1015623.66
45010,2020-04-09,-276090.93
45011,2020-04-09,-133722.32
45012,2020-04-09,-3461041.88
45013,2020-04-09,-742048.41
45014,2020-04-09,-195444.39
45015,2020-04-09,-139456.99
45016,2020-04-09,-914094.55
45017,2020-04-09,-498571.43
45018,2020-04-09,-362334.05
45019,2020-04-09,-1563039.63
45020,2020-04-09,-460990.99
45021,2020-04-09,-383238.67
45022,2020-04-09,-484256.03
45023,2020-04-09,-382509.21
45025,2020-04-09,-315253.0
45026,2020-04-09,-382517.16
45029,2020-04-09,-180951.61
45032,2020-04-09,-452550.12
45037,2020-04-09,-491288.56
45038,2020-04-09,-408710.73
45039,2020-04-09,-216727.65
45040,2020-04-09,-536607.43
45041,2020-04-09,-182798.68
45043,2020-04-09,-369867.33
45044,2020-04-09,-492650.75
45045,2020-04-09,-238628.12
45046,2020-04-09,-346342.82
46501,2020-04-09,-688314.19
47101,2020-04-09,-833234.35
48001,2020-04-09,-2641380.6
48002,2020-04-09,-412034.19
48003,2020-04-09,-1042140.66
48004,2020-04-09,-1113029.29
48005,2020-04-09,-468764.14
48006,2020-04-09,-812201.21
48007,2020-04-09,-1210897.1
48008,2020-04-09,-206194.51
48009,2020-04-09,-897969.01
48010,2020-04-09,-655549.59
48011,2020-04-09,-1293521.45
48012,2020-04-09,-1125707.54
48013,2020-04-09,-528452.53
48014,2020-04-09,-231018.88
48015,2020-04-09,-131965.52
48016,2020-04-09,-1327814.23
48018,2020-04-09,-703904.48
48020,2020-04-09,-598970.44
48021,2020-04-09,-58757.34
48101,2020-04-09,-663024.72
49101,2020-04-09,-399943.36
49201,2020-04-09,-333623.38
50001,2020-04-09,-943752.23
50002,2020-04-09,-951272.55
50003,2020-04-09,-579994.01
50004,2020-04-09,-749292.0
50005,2020-04-09,-737160.58
50006,2020-04-09,-384867.82
50009,2020-04-09,-579796.72
50010,2020-04-09,-761276.99
50011,2020-04-09,-593592.62
50012,2020-04-09,-184082.18
50101,2020-04-09,-416819.46
50201,2020-04-09,-269850.25
50301,2020-04-09,-172960.3
50401,2020-04-09,-473112.8
50701,2020-04-09,-755411.51
51101,2020-04-09,-1018208.08
51102,2020-04-09,-337933.14
51201,2020-04-09,-1838805.21
51501,2020-04-09,-384904.01
51502,2020-04-09,-332423.91
51901,2020-04-09,-176696.77
52301,2020-04-09,-272813.05
52401,2020-04-09,-455856.86
52501,2020-04-09,-800169.28
53001,2020-04-09,-4380777.84
53002,2020-04-09,-748435.58
53004,2020-04-09,-1336021.24
55001,2020-04-09,-493267.13
55002,2020-04-09,-879110.47
55601,2020-04-09,-513501.53
55901,2020-04-09,-472232.9
56501,2020-04-09,-1079810.57
57001,2020-04-09,-1295799.68
57002,2020-04-09,-765211.83
57003,2020-04-09,-889875.16
57004,2020-04-09,-241701.85
57005,2020-04-09,-451706.64
57006,2020-04-09,-432214.36
57007,2020-04-09,-142170.07
57008,2020-04-09,-1509560.72
57009,2020-04-09,-623329.62
57010,2020-04-09,-434287.84
57011,2020-04-09,-79213.96
57013,2020-04-09,-50638.87
57014,2020-04-09,-404422.4
57016,2020-04-09,-324483.29
57501,2020-04-09,-1280912.25
57502,2020-04-09,-831141.91
57506,2020-04-09,-251970.0
57601,2020-04-09,-417899.51
57901,2020-04-09,-106001.57
58201,2020-04-09,-145502.05
58501,2020-04-09,-446786.94
58502,2020-04-09,-514689.01
58701,2020-04-09,-377000.05
59001,2020-04-09,-421403.68
59002,2020-04-09,-508228.02
59003,2020-04-09,-73795.88
59004,2020-04-09,-181874.78
59005,2020-04-09,-386307.8
59006,2020-04-09,-315398.78
59007,2020-04-09,-519777.36
59009,2020-04-09,-856790.24
59011,2020-04-09,-453532.21
59012,2020-04-09,-426475.52
60701,2020-04-09,-1890154.78
60702,2020-04-09,-1079854.28
61001,2020-04-09,-392170.84
61002,2020-04-09,-473542.42
61003,2020-04-09,-632678.12
61004,2020-04-09,-47669.44
61501,2020-04-09,-2078999.39
61902,2020-04-09,-1110240.57
62001,2020-04-09,-339109.89
62101,2020-04-09,-1643885.21
62102,2020-04-09,-251181.42
62103,2020-04-09,-392983.99
62104,2020-04-09,-1160544.23
62105,2020-04-09,-493820.27
62108,2020-04-09,-270423.04
62201,2020-04-09,-429610.57
62501,2020-04-09,-377418.0
62601,2020-04-09,-326292.09
62901,2020-04-09,-1038969.37
64001,2020-04-09,-1250828.47
64002,2020-04-09,-7245355.9
64003,2020-04-09,-2270907.97
64005,2020-04-09,-1982454.16
64006,2020-04-09,-127665.52
64007,2020-04-09,-1081973.12
64008,2020-04-09,-708279.72
64009,2020-04-09,-935884.44
64010,2020-04-09,-271687.94
64011,2020-04-09,-1974374.84
64012,2020-04-09,-1459730.7
64013,2020-04-09,-334523.93
64014,2020-04-09,-294075.98
64015,2020-04-09,-408015.96
64016,2020-04-09,-218604.87
64017,2020-04-09,-711753.01
64018,2020-04-09,-289878.34
64019,2020-04-09,-328252.42
64020,2020-04-09,-522833.52
64021,2020-04-09,-117161.56
64022,2020-04-09,-436527.27
64023,2020-04-09,-163651.27
64024,2020-04-09,-494723.01
64025,2020-04-09,-963005.52
64026,2020-04-09,-50009.68
64027,2020-04-09,-530087.97
64028,2020-04-09,-287353.99
64030,2020-04-09,-198215.61
64031,2020-04-09,-846785.7
64032,2020-04-09,-175622.21
64033,2020-04-09,-825582.77
64035,2020-04-09,-1319177.22
64036,2020-04-09,-796951.58
64037,2020-04-09,-1332044.36
64301,2020-04-09,-301753.77
64302,2020-04-09,-136647.83
65001,2020-04-09,-1502793.62
65002,2020-04-09,-2213253.34
66001,2020-04-09,-679463.65
66501,2020-04-09,-1336107.57
69001,2020-04-09,-301515.34
69002,2020-04-09,-65500.02
69004,2020-04-09,-85969.04
69005,2020-04-09,-107418.54
69006,2020-04-09,-450014.75
69007,2020-04-09,-35018.86
69501,2020-04-09,-204495.78
69601,2020-04-09,-354193.94
70301,2020-04-09,-166999.99
70302,2020-04-09,-560543.69
72001,2020-04-09,-736965.05
72002,2020-04-09,-399691.46
72003,2020-04-09,-299599.64
72004,2020-04-09,-396820.67
72005,2020-04-09,-597999.78
72006,2020-04-09,-1125459.51
72007,2020-04-09,-848557.38
72010,2020-04-09,-419885.0
72011,2020-04-09,-980262.13
72012,2020-04-09,-1373382.77
72015,2020-04-09,-460287.85
72016,2020-04-09,-203973.96
72017,2020-04-09,-352057.54
72601,2020-04-09,-749132.2
72602,2020-04-09,-741766.75
72701,2020-04-09,-562949.51
72702,2020-04-09,-187389.76
72801,2020-04-09,-595378.55
72802,2020-04-09,-941309.28
73101,2020-04-09,-809603.52
73102,2020-04-09,-476566.98
73103,2020-04-09,-424439.15
73501,2020-04-09,-1008700.11
73502,2020-04-09,-344253.71
73503,2020-04-09,-269526.33
75001,2020-04-09,-1003692.31
75002,2020-04-09,-956719.0
75003,2020-04-09,-254238.45
76101,2020-04-09,-417374.75
76501,2020-04-09,-536297.02
78003,2020-04-09,-653965.48
78004,2020-04-09,-1547875.58
78005,2020-04-09,-381731.71
78006,2020-04-09,-308986.74
78007,2020-04-09,-379872.83
78008,2020-04-09,-183259.79
78009,2020-04-09,-2459103.12
78010,2020-04-09,-394558.7
78013,2020-04-09,-1152809.35
78014,2020-04-09,-604531.41
78015,2020-04-09,-2541147.35
78016,2020-04-09,-943421.27
78017,2020-04-09,-668973.43
78019,2020-04-09,-961532.63
78020,2020-04-09,-754019.2
78021,2020-04-09,-355821.47
78023,2020-04-09,-41937.48
78024,2020-04-09,-234016.91
78025,2020-04-09,-422392.62
78026,2020-04-09,-413750.82
78027,2020-04-09,-1021026.73
78028,2020-04-09,-475215.01
78029,2020-04-09,-1383273.13
78030,2020-04-09,-808094.57
78031,2020-04-09,-1130615.29
78032,2020-04-09,-483042.21
78034,2020-04-09,-577639.24
78035,2020-04-09,-719939.75
78036,2020-04-09,-466281.78
78037,2020-04-09,-838761.42
78038,2020-04-09,-226621.25
78039,2020-04-09,-344498.85
78040,2020-04-09,-425662.84
78041,2020-04-09,-472151.76
78043,2020-04-09,-441027.78
78044,2020-04-09,-546450.26
78045,2020-04-09,-1079625.87
78046,2020-04-09,-88115.54
78047,2020-04-09,-475818.4
78048,2020-04-09,-1546611.05
78049,2020-04-09,-1535184.99
78050,2020-04-09,-809508.34
78051,2020-04-09,-491008.11
78052,2020-04-09,-336524.8
78053,2020-04-09,-502957.99
78054,2020-04-09,-988801.0
78055,2020-04-09,-1909805.25
78056,2020-04-09,-869327.39
78057,2020-04-09,-513950.51
78058,2020-04-09,-300057.21
78059,2020-04-09,-617566.04
78060,2020-04-09,-384375.15
78061,2020-04-09,-471856.65
78062,2020-04-09,-667368.59
78063,2020-04-09,-607236.24
78064,2020-04-09,-269466.58
78065,2020-04-09,-2851901.22
78066,2020-04-09,-1985385.2
78068,2020-04-09,-939860.98
78069,2020-04-09,-159004.81
78070,2020-04-09,-491465.92
78071,2020-04-09,-1032530.9
78072,2020-04-09,-726589.39
78073,2020-04-09,-320230.85
78075,2020-04-09,-989298.12
78076,2020-04-09,-166895.82
78077,2020-04-09,-775547.3
78079,2020-04-09,-377513.01
78080,2020-04-09,-185324.91
78081,2020-04-09,-208890.7
78082,2020-04-09,-1333501.71
78083,2020-04-09,-431372.73
78084,2020-04-09,-389178.08
78085,2020-04-09,-2284457.71
78086,2020-04-09,-694008.83
78087,2020-04-09,-377501.03
78088,2020-04-09,-116762.29
78089,2020-04-09,-41848.83
78090,2020-04-09,-979836.06
78091,2020-04-09,-737736.65
78092,2020-04-09,-761695.12
78093,2020-04-09,-63482.76
78094,2020-04-09,-318426.15
78096,2020-04-09,-1312372.35
78097,2020-04-09,-382577.87
78098,2020-04-09,-377350.44
78701,2020-04-09,-463258.16
78702,2020-04-09,-98575.59
78703,2020-04-09,-52444.33
78704,2020-04-09,-328921.8
78705,2020-04-09,-1179908.45
78706,2020-04-09,-102665.89
78707,2020-04-09,-433041.17
78708,2020-04-09,-154727.62
78709,2020-04-09,-634044.12
78710,2020-04-09,-445786.88
78711,2020-04-09,-272244.82
78712,2020-04-09,-747283.16
78714,2020-04-09,-270930.17
78715,2020-04-09,-177525.55
78719,2020-04-09,-144288.91
79101,2020-04-09,-1314300.02
79102,2020-04-09,-1484378.08
79110,2020-04-09,-408914.64
79112,2020-04-09,-325283.42
79113,2020-04-09,-291276.5
79301,2020-04-09,-381784.63
79302,2020-04-09,-416437.54
79314,2020-04-09,-239129.27
79315,2020-04-09,-530726.68
79316,2020-04-09,-13675.87
79318,2020-04-09,-188166.92
79319,2020-04-09,-76810.8
79320,2020-04-09,-845693.46
79322,2020-04-09,-389030.85
79323,2020-04-09,-149260.69
79324,2020-04-09,-491798.94
79325,2020-04-09,-330832.29
79327,2020-04-09,-263345.42
79330,2020-04-09,-551666.61
79332,2020-04-09,-486130.42
79333,2020-04-09,-183640.11
79334,2020-04-09,-215231.48
79337,2020-04-09,-148188.69
79339,2020-04-09,-367195.82
79345,2020-04-09,-493095.85
79349,2020-04-09,-512221.72
79350,2020-04-09,-645089.39
79351,2020-04-09,-729678.26
79352,2020-04-09,-390627.0
79354,2020-04-09,-261786.14
79355,2020-04-09,-204032.47
79357,2020-04-09,-33189.61
79359,2020-04-09,-170379.48
79361,2020-04-09,-406325.35
79364,2020-04-09,-529874.6
79365,2020-04-09,-425518.94
79368,2020-04-09,-2253817.55
79369,2020-04-09,-386489.78
79371,2020-04-09,-673382.96
79372,2020-04-09,-677460.39
79374,2020-04-09,-582240.19
79375,2020-04-09,-748613.58
79401,2020-04-09,-561976.23
79411,2020-04-09,-795270.15
79412,2020-04-09,-362127.66
79413,2020-04-09,-431509.97
79415,2020-04-09,-309709.28
79416,2020-04-09,-652407.76
79417,2020-04-09,-659671.91
79418,2020-04-09,-386622.9
79419,2020-04-09,-266727.79
79420,2020-04-09,-495234.51
79421,2020-04-09,-311468.61
79423,2020-04-09,-384018.79
79424,2020-04-09,-372143.68
79425,2020-04-09,-358865.19
79426,2020-04-09,-296320.08
79427,2020-04-09,-652866.89
79428,2020-04-09,-252229.52
79429,2020-04-09,-552868.69
79430,2020-04-09,-787084.32
79431,2020-04-09,-633682.11
79432,2020-04-09,-196092.2
79433,2020-04-09,-39163.77
79434,2020-04-09,-857475.32
79435,2020-04-09,-5046.28
79436,2020-04-09,-378229.28
79438,2020-04-09,-276896.17
79439,2020-04-09,-169317.19
79440,2020-04-09,-543897.22
79441,2020-04-09,-677490.95
79442,2020-04-09,-578796.89
79443,2020-04-09,-84428.0
79444,2020-04-09,-250604.85
79445,2020-04-09,-784037.47
79446,2020-04-09,-211841.14
79447,2020-04-09,-339433.37
79448,2020-04-09,-844211.27
79449,2020-04-09,-582442.62
79450,2020-04-09,-287369.18
79451,2020-04-09,-627560.8
79452,2020-04-09,-640619.82
79453,2020-04-09,-307504.43
79455,2020-04-09,-441336.1
79456,2020-04-09,-723824.16
79457,2020-04-09,-302212.27
79458,2020-04-09,-99712.15
79459,2020-04-09,-288048.58
79460,2020-04-09,-155898.06
79463,2020-04-09,-282472.61
79464,2020-04-09,-389451.45
79466,2020-04-09,-783998.38
79467,2020-04-09,-482997.05
79468,2020-04-09,-480017.62
79469,2020-04-09,-257314.58
79470,2020-04-09,-238461.36
79474,2020-04-09,-327896.25
79477,2020-04-09,-515903.61
79479,2020-04-09,-162463.13
79480,2020-04-09,-717975.58
79483,2020-04-09,-1906889.13
79484,2020-04-09,-62193.77
79486,2020-04-09,-90138.85
79487,2020-04-09,-888290.64
79488,2020-04-09,-410955.48
79489,2020-04-09,-244500.87
79491,2020-04-09,-229601.36
79494,2020-04-09,-911786.48
79496,2020-04-09,-316497.0
79497,2020-04-09,-766729.49
79498,2020-04-09,-334420.64
79499,2020-04-09,0.0
79501,2020-04-09,-1037481.58
79502,2020-04-09,-368522.6
79601,2020-04-09,-609154.65
79701,2020-04-09,-767817.75
81001,2020-04-09,-1353918.9
81002,2020-04-09,-1685103.25
81003,2020-04-09,-1557896.2
81004,2020-04-09,-820878.25
81005,2020-04-09,-524874.84
81006,2020-04-09,-943541.83
81007,2020-04-09,-307873.53
81008,2020-04-09,-895411.35
81009,2020-04-09,-776434.6
81010,2020-04-09,-661906.74
81011,2020-04-09,-672099.16
81012,2020-04-09,-213738.9
81013,2020-04-09,-276534.71
81014,2020-04-09,-495153.68
81015,2020-04-09,-96809.93
81016,2020-04-09,-1163472.93
81017,2020-04-09,-347141.55
81018,2020-04-09,-193329.43
81019,2020-04-09,-1594871.14
81020,2020-04-09,-634489.86
81021,2020-04-09,-35800.64
81022,2020-04-09,-107250.89
81024,2020-04-09,-778065.28
81025,2020-04-09,-667111.66
81026,2020-04-09,-723224.9
81030,2020-04-09,-353304.61
81031,2020-04-09,-350366.28
81032,2020-04-09,-3992.08
81033,2020-04-09,-372065.94
81038,2020-04-09,-203536.14
81039,2020-04-09,-409919.55
81041,2020-04-09,-713609.55
81042,2020-04-09,-246717.57
81043,2020-04-09,-572195.73
81044,2020-04-09,-585256.35
81045,2020-04-09,-664907.0
81501,2020-04-09,-397253.95
81502,2020-04-09,-319631.74
81504,2020-04-09,-677875.27
81505,2020-04-09,-1330796.44
81506,2020-04-09,-432511.81
81507,2020-04-09,-1235323.03
81508,2020-04-09,-534484.44
81509,2020-04-09,-685933.9
